ISO3,Year,WomenBusLawIndex,PaidParentalLeave
BLR,2014,73.1,Yes
BLR,2015,75.6,Yes
BLR,2016,75.6,Yes
BLR,2017,75.6,Yes
BLR,2018,75.6,Yes
BLR,2019,75.6,Yes
BLR,2020,75.6,Yes
BLR,2021,75.6,Yes
BLR,2022,75.6,Yes
BLR,2023,75.6,Yes
BLR,2024,75.6,Yes
BLZ,1971,51.3,No
BLZ,1972,51.3,No
BLZ,1973,51.3,No
BLZ,1974,51.3,No
BLZ,1975,51.3,No
BLZ,1976,51.3,No
BLZ,1977,51.3,No
BLZ,1978,51.3,No
BLZ,1979,51.3,No
BLZ,1980,51.3,No
BLZ,1981,53.8,No
BLZ,1982,53.8,No
BLZ,1983,63.1,No
BLZ,1984,63.1,No
BLZ,1985,63.1,No
BLZ,1986,63.1,No
BLZ,1987,63.1,No
BLZ,1988,63.1,No
BLZ,1989,63.1,No
BLZ,1990,63.1,No
BLZ,1991,63.1,No
BLZ,1992,63.1,No
BLZ,1993,63.1,No
BLZ,1994,65.6,No
BLZ,1995,65.6,No
BLZ,1996,65.6,No
BLZ,1997,65.6,No
BLZ,1998,71.9,No
BLZ,1999,71.9,No
BLZ,2000,71.9,No
BLZ,2001,71.9,No
BLZ,2002,76.9,No
BLZ,2003,76.9,No
BLZ,2004,76.9,No
BLZ,2005,76.9,No
BLZ,2006,76.9,No
BLZ,2007,76.9,No
BLZ,2008,76.9,No
BLZ,2009,76.9,No
BLZ,2010,76.9,No
BLZ,2011,76.9,No
BLZ,2012,76.9,No
BLZ,2013,79.4,No
BLZ,2014,79.4,No
BLZ,2015,79.4,No
BLZ,2016,79.4,No
BLZ,2017,79.4,No
BLZ,2018,79.4,No
BLZ,2019,79.4,No
BLZ,2020,79.4,No
BLZ,2021,79.4,No
BLZ,2022,79.4,No
BLZ,2023,79.4,No
BLZ,2024,82.5,No
BOL,1971,36.9,No
BOL,1972,36.9,No
BOL,1973,36.9,No
BOL,1974,53.8,No
BOL,1975,53.8,No
BOL,1976,53.8,No
BOL,1977,53.8,No
BOL,1978,53.8,No
BOL,1979,53.8,No
BOL,1980,53.8,No
BOL,1981,53.8,No
BOL,1982,53.8,No
BOL,1983,53.8,No
BOL,1984,53.8,No
BOL,1985,53.8,No
BOL,1986,53.8,No
BOL,1987,53.8,No
BOL,1988,53.8,No
BOL,1989,56.3,No
BOL,1990,56.3,No
BOL,1991,56.3,No
BOL,1992,56.3,No
BOL,1993,56.3,No
BOL,1994,56.3,No
BOL,1995,56.3,No
BOL,1996,56.3,No
BOL,1997,58.8,No
BOL,1998,58.8,No
BOL,1999,58.8,No
BOL,2000,58.8,No
BOL,2001,58.8,No
BOL,2002,61.9,No
BOL,2003,61.9,No
BOL,2004,61.9,No
BOL,2005,61.9,No
BOL,2006,61.9,No
BOL,2007,61.9,No
BOL,2008,61.9,No
BOL,2009,65,No
BOL,2010,68.1,No
BOL,2011,68.1,No
BOL,2012,68.1,No
BOL,2013,68.1,No
BOL,2014,76.9,No
BOL,2015,76.9,No
BOL,2016,88.8,No
BOL,2017,88.8,No
BOL,2018,88.8,No
BOL,2019,88.8,No
BOL,2020,88.8,No
BOL,2021,88.8,No
BOL,2022,88.8,No
BOL,2023,88.8,No
BOL,2024,88.8,No
BRA,1971,31.3,No
BRA,1972,31.3,No
BRA,1973,31.3,No
BRA,1974,31.3,No
BRA,1975,28.1,No
BRA,1976,30.6,No
BRA,1977,30.6,No
BRA,1978,30.6,No
BRA,1979,33.1,No
BRA,1980,33.1,No
BRA,1981,33.1,No
BRA,1982,33.1,No
BRA,1983,33.1,No
BRA,1984,33.1,No
BRA,1985,33.1,No
BRA,1986,33.1,No
BRA,1987,33.1,No
BRA,1988,33.1,No
BRA,1989,33.1,No
BRA,1990,38.1,No
BRA,1991,50.6,No
BRA,1992,50.6,No
BRA,1993,50.6,No
BRA,1994,50.6,No
BRA,1995,50.6,No
BRA,1996,50.6,No
BRA,1997,50.6,No
BRA,1998,50.6,No
BRA,1999,50.6,No
BRA,2000,56.9,No
BRA,2001,56.9,No
BRA,2002,63.1,No
BRA,2003,79.4,No
BRA,2004,79.4,No
BRA,2005,79.4,No
BRA,2006,79.4,No
BRA,2007,79.4,No
BRA,2008,81.9,No
BRA,2009,81.9,No
BRA,2010,81.9,No
BRA,2011,81.9,No
BRA,2012,81.9,No
BRA,2013,81.9,No
BRA,2014,81.9,No
BRA,2015,81.9,No
BRA,2016,81.9,No
BRA,2017,81.9,No
BRA,2018,81.9,No
BRA,2019,81.9,No
BRA,2020,81.9,No
BRA,2021,85,No
BRA,2022,85,No
BRA,2023,85,No
BRA,2024,85,No
BRB,1971,60,No
BRB,1972,60,No
BRB,1973,60,No
BRB,1974,60,No
BRB,1975,60,No
BRB,1976,60,No
BRB,1977,60,No
BRB,1978,62.5,No
BRB,1979,62.5,No
BRB,1980,62.5,No
BRB,1981,65.6,No
BRB,1982,65.6,No
BRB,1983,68.1,No
BRB,1984,68.1,No
BRB,1985,68.1,No
BRB,1986,68.1,No
BRB,1987,68.1,No
BRB,1988,68.1,No
BRB,1989,68.1,No
BRB,1990,68.1,No
BRB,1991,68.1,No
BRB,1992,68.1,No
BRB,1993,70.6,No
BRB,1994,70.6,No
BRB,1995,70.6,No
BRB,1996,70.6,No
BRB,1997,70.6,No
BRB,1998,70.6,No
BRB,1999,70.6,No
BRB,2000,70.6,No
BRB,2001,70.6,No
BRB,2002,70.6,No
BRB,2003,70.6,No
BRB,2004,70.6,No
BRB,2005,70.6,No
BRB,2006,70.6,No
BRB,2007,70.6,No
BRB,2008,70.6,No
BRB,2009,70.6,No
BRB,2010,70.6,No
BRB,2011,70.6,No
BRB,2012,70.6,No
BRB,2013,70.6,No
BRB,2014,70.6,No
BRB,2015,70.6,No
BRB,2016,70.6,No
BRB,2017,70.6,No
BRB,2018,70.6,No
BRB,2019,76.9,No
BRB,2020,76.9,No
BRB,2021,80,No
BRB,2022,80,No
BRB,2023,80,No
BRB,2024,80,No
BRN,1971,38.8,No
BRN,1972,38.8,No
BRN,1973,38.8,No
BRN,1974,38.8,No
BRN,1975,38.8,No
BRN,1976,38.8,No
BRN,1977,38.8,No
BRN,1978,38.8,No
BRN,1979,38.8,No
BRN,1980,38.8,No
BRN,1981,38.8,No
BRN,1982,38.8,No
BRN,1983,38.8,No
BRN,1984,38.8,No
BRN,1985,41.9,No
BRN,1986,41.9,No
BRN,1987,41.9,No
BRN,1988,41.9,No
BRN,1989,41.9,No
BRN,1990,41.9,No
BRN,1991,41.9,No
BRN,1992,41.9,No
BRN,1993,41.9,No
BRN,1994,41.9,No
BRN,1995,41.9,No
BRN,1996,41.9,No
BRN,1997,41.9,No
BRN,1998,41.9,No
BRN,1999,41.9,No
BRN,2000,41.9,No
BRN,2001,44.4,No
BRN,2002,46.9,No
BRN,2003,46.9,No
BRN,2004,46.9,No
BRN,2005,46.9,No
BRN,2006,46.9,No
BRN,2007,46.9,No
BRN,2008,46.9,No
BRN,2009,46.9,No
BRN,2010,46.9,No
BRN,2011,53.1,No
BRN,2012,53.1,No
BRN,2013,53.1,No
BRN,2014,53.1,No
BRN,2015,53.1,No
BRN,2016,53.1,No
BRN,2017,53.1,No
BRN,2018,53.1,No
BRN,2019,53.1,No
BRN,2020,53.1,No
BRN,2021,53.1,No
BRN,2022,53.1,No
BRN,2023,53.1,No
BRN,2024,53.1,No
BTN,1971,55,No
BTN,1972,55,No
BTN,1973,55,No
BTN,1974,55,No
BTN,1975,55,No
BTN,1976,55,No
BTN,1977,55,No
BTN,1978,55,No
BTN,1979,55,No
BTN,1980,55,No
BTN,1981,55,No
BTN,1982,55,No
BTN,1983,55,No
BTN,1984,55,No
BTN,1985,55,No
BTN,1986,55,No
BTN,1987,55,No
BTN,1988,55,No
BTN,1989,55,No
BTN,1990,55,No
BTN,1991,55,No
BTN,1992,55,No
BTN,1993,55,No
BTN,1994,55,No
BTN,1995,55,No
BTN,1996,55,No
BTN,1997,55,No
BTN,1998,55,No
BTN,1999,55,No
BTN,2000,55,No
BTN,2001,55,No
BTN,2002,55,No
BTN,2003,55,No
BTN,2004,55,No
BTN,2005,55,No
BTN,2006,55,No
BTN,2007,55,No
BTN,2008,70,No
BTN,2009,70,No
BTN,2010,70,No
BTN,2011,72.5,No
BTN,2012,72.5,No
BTN,2013,72.5,No
BTN,2014,75,No
BTN,2015,75,No
BTN,2016,75,No
BTN,2017,75,No
BTN,2018,75,No
BTN,2019,75,No
BTN,2020,75,No
BTN,2021,75,No
BTN,2022,75,No
BTN,2023,75,No
BTN,2024,75,No
BWA,1971,20,No
BWA,1972,22.5,No
BWA,1973,22.5,No
BWA,1974,22.5,No
BWA,1975,22.5,No
BWA,1976,22.5,No
BWA,1977,22.5,No
BWA,1978,22.5,No
BWA,1979,22.5,No
BWA,1980,22.5,No
BWA,1981,22.5,No
BWA,1982,22.5,No
BWA,1983,22.5,No
BWA,1984,22.5,No
BWA,1985,22.5,No
BWA,1986,22.5,No
BWA,1987,22.5,No
BWA,1988,22.5,No
BWA,1989,22.5,No
BWA,1990,22.5,No
BWA,1991,22.5,No
BWA,1992,22.5,No
BWA,1993,22.5,No
BWA,1994,28.8,No
BWA,1995,28.8,No
BWA,1996,28.8,No
BWA,1997,38.1,No
BWA,1998,38.1,No
BWA,1999,38.1,No
BWA,2000,38.1,No
BWA,2001,38.1,No
BWA,2002,38.1,No
BWA,2003,38.1,No
BWA,2004,38.1,No
BWA,2005,38.1,No
BWA,2006,61.3,No
BWA,2007,61.3,No
BWA,2008,61.3,No
BWA,2009,63.8,No
BWA,2010,63.8,No
BWA,2011,63.8,No
BWA,2012,63.8,No
BWA,2013,63.8,No
BWA,2014,63.8,No
BWA,2015,63.8,No
BWA,2016,63.8,No
BWA,2017,63.8,No
BWA,2018,63.8,No
BWA,2019,63.8,No
BWA,2020,63.8,No
BWA,2021,63.8,No
BWA,2022,63.8,No
BWA,2023,63.8,No
BWA,2024,63.8,No
CAF,1971,42.5,No
CAF,1972,42.5,No
CAF,1973,42.5,No
CAF,1974,42.5,No
CAF,1975,42.5,No
CAF,1976,42.5,No
CAF,1977,45,No
CAF,1978,45,No
CAF,1979,45,No
CAF,1980,45,No
CAF,1981,45,No
CAF,1982,45,No
CAF,1983,45,No
CAF,1984,45,No
CAF,1985,45,No
CAF,1986,45,No
CAF,1987,45,No
CAF,1988,45,No
CAF,1989,45,No
CAF,1990,45,No
CAF,1991,45,No
CAF,1992,45,No
CAF,1993,45,No
CAF,1994,45,No
CAF,1995,45,No
CAF,1996,45,No
CAF,1997,45,No
CAF,1998,45,No
CAF,1999,58.8,No
CAF,2000,58.8,No
CAF,2001,58.8,No
CAF,2002,58.8,No
CAF,2003,58.8,No
CAF,2004,58.8,No
CAF,2005,58.8,No
CAF,2006,58.8,No
CAF,2007,58.8,No
CAF,2008,73.8,No
CAF,2009,73.8,No
CAF,2010,77.5,No
CAF,2011,77.5,No
CAF,2012,77.5,No
CAF,2013,77.5,No
CAF,2014,77.5,No
CAF,2015,77.5,No
CAF,2016,77.5,No
CAF,2017,77.5,No
CAF,2018,77.5,No
CAF,2019,77.5,No
CAF,2020,77.5,No
CAF,2021,77.5,No
CAF,2022,77.5,No
CAF,2023,77.5,No
CAF,2024,77.5,No
CAN,1971,63.8,No
CAN,1972,63.8,No
CAN,1973,68.8,No
CAN,1974,68.8,No
CAN,1975,68.8,No
CAN,1976,68.8,No
CAN,1977,71.3,No
CAN,1978,71.3,No
CAN,1979,77.5,No
CAN,1980,77.5,No
CAN,1981,77.5,No
CAN,1982,77.5,No
CAN,1983,77.5,No
CAN,1984,80.6,No
CAN,1985,80.6,No
CAN,1986,83.8,No
CAN,1987,86.3,No
CAN,1988,89.4,No
CAN,1989,89.4,No
CAN,1990,89.4,No
CAN,1991,95,No
CAN,1992,97.5,Yes
CAN,1993,97.5,Yes
CAN,1994,97.5,Yes
CAN,1995,97.5,Yes
CAN,1996,97.5,Yes
CAN,1997,97.5,Yes
CAN,1998,97.5,Yes
CAN,1999,97.5,Yes
CAN,2000,97.5,Yes
CAN,2001,97.5,Yes
CAN,2002,97.5,Yes
CAN,2003,97.5,Yes
CAN,2004,97.5,Yes
CAN,2005,97.5,Yes
CAN,2006,97.5,Yes
CAN,2007,97.5,Yes
CAN,2008,97.5,Yes
CAN,2009,97.5,Yes
CAN,2010,97.5,Yes
CAN,2011,97.5,Yes
CAN,2012,97.5,Yes
CAN,2013,97.5,Yes
CAN,2014,97.5,Yes
CAN,2015,97.5,Yes
CAN,2016,97.5,Yes
CAN,2017,97.5,Yes
CAN,2018,97.5,Yes
CAN,2019,97.5,Yes
CAN,2020,100,Yes
CAN,2021,100,Yes
CAN,2022,100,Yes
CAN,2023,100,Yes
CAN,2024,100,Yes
CHE,1971,43.8,No
CHE,1972,43.8,No
CHE,1973,43.8,No
CHE,1974,43.8,No
CHE,1975,43.8,No
CHE,1976,43.8,No
CHE,1977,43.8,No
CHE,1978,43.8,No
CHE,1979,43.8,No
CHE,1980,43.8,No
CHE,1981,43.8,No
CHE,1982,43.8,No
CHE,1983,43.8,No
CHE,1984,43.8,No
CHE,1985,43.8,No
CHE,1986,57.5,No
CHE,1987,57.5,No
CHE,1988,57.5,No
CHE,1989,57.5,No
CHE,1990,60,No
CHE,1991,60,No
CHE,1992,60,No
CHE,1993,60,No
CHE,1994,60,No
CHE,1995,60,No
CHE,1996,72.5,No
CHE,1997,72.5,No
CHE,1998,75.6,No
CHE,1999,75.6,No
CHE,2000,78.1,No
CHE,2001,78.1,No
CHE,2002,78.1,No
CHE,2003,78.1,No
CHE,2004,78.1,No
CHE,2005,78.1,No
CHE,2006,78.1,No
CHE,2007,83.1,No
CHE,2008,85.6,No
CHE,2009,85.6,No
CHE,2010,85.6,No
CHE,2011,85.6,No
CHE,2012,85.6,No
CHE,2013,85.6,No
CHE,2014,85.6,No
CHE,2015,85.6,No
CHE,2016,85.6,No
CHE,2017,85.6,No
CHE,2018,85.6,No
CHE,2019,85.6,No
CHE,2020,85.6,No
CHE,2021,85.6,No
CHE,2022,88.1,No
CHE,2023,88.1,No
CHE,2024,88.1,No
CHL,1971,33.8,No
CHL,1972,33.8,No
CHL,1973,33.8,No
CHL,1974,36.3,No
CHL,1975,36.3,No
CHL,1976,36.3,No
CHL,1977,36.3,No
CHL,1978,36.3,No
CHL,1979,36.3,No
CHL,1980,36.3,No
CHL,1981,36.3,No
CHL,1982,36.3,No
CHL,1983,36.3,No
CHL,1984,36.3,No
CHL,1985,36.3,No
CHL,1986,36.3,No
CHL,1987,36.3,No
CHL,1988,36.3,No
CHL,1989,36.3,No
CHL,1990,39.4,No
CHL,1991,54.4,No
CHL,1992,54.4,No
CHL,1993,54.4,No
CHL,1994,54.4,No
CHL,1995,60.6,No
CHL,1996,60.6,No
CHL,1997,60.6,No
CHL,1998,60.6,No
CHL,1999,60.6,No
CHL,2000,60.6,No
CHL,2001,60.6,No
CHL,2002,60.6,No
CHL,2003,63.8,No
CHL,2004,63.8,No
CHL,2005,63.8,No
CHL,2006,66.9,No
CHL,2007,71.9,No
CHL,2008,71.9,No
CHL,2009,75,No
CHL,2010,75,No
CHL,2011,75,No
CHL,2012,75,No
CHL,2013,77.5,Yes
CHL,2014,77.5,Yes
CHL,2015,77.5,Yes
CHL,2016,77.5,Yes
CHL,2017,77.5,Yes
CHL,2018,77.5,Yes
CHL,2019,77.5,Yes
CHL,2020,77.5,Yes
CHL,2021,80,Yes
CHL,2022,80,Yes
CHL,2023,80,Yes
CHL,2024,80,Yes
CHN,1971,56.9,No
CHN,1972,56.9,No
CHN,1973,56.9,No
CHN,1974,56.9,No
CHN,1975,56.9,No
CHN,1976,56.9,No
CHN,1977,56.9,No
CHN,1978,56.9,No
CHN,1979,56.9,No
CHN,1980,56.9,No
CHN,1981,56.9,No
CHN,1982,56.9,No
CHN,1983,56.9,No
CHN,1984,56.9,No
CHN,1985,56.9,No
CHN,1986,56.9,No
CHN,1987,56.9,No
CHN,1988,56.9,No
CHN,1989,56.9,No
CHN,1990,59.4,No
CHN,1991,59.4,No
CHN,1992,59.4,No
CHN,1993,59.4,No
CHN,1994,59.4,No
CHN,1995,59.4,No
CHN,1996,62.5,No
CHN,1997,62.5,No
CHN,1998,62.5,No
CHN,1999,62.5,No
CHN,2000,62.5,No
CHN,2001,62.5,No
CHN,2002,62.5,No
CHN,2003,65,No
CHN,2004,65,No
CHN,2005,70,No
CHN,2006,70,No
CHN,2007,72.5,No
CHN,2008,72.5,No
CHN,2009,69.4,No
CHN,2010,69.4,No
CHN,2011,69.4,No
CHN,2012,69.4,No
CHN,2013,75.6,No
CHN,2014,75.6,No
CHN,2015,75.6,No
CHN,2016,75.6,No
CHN,2017,75.6,No
CHN,2018,75.6,No
CHN,2019,75.6,No
CHN,2020,75.6,No
CHN,2021,75.6,No
CHN,2022,75.6,No
CHN,2023,78.1,Yes
CHN,2024,78.1,Yes
CIV,1971,45.6,No
CIV,1972,45.6,No
CIV,1973,45.6,No
CIV,1974,45.6,No
CIV,1975,45.6,No
CIV,1976,45.6,No
CIV,1977,45.6,No
CIV,1978,45.6,No
CIV,1979,45.6,No
CIV,1980,45.6,No
CIV,1981,45.6,No
CIV,1982,45.6,No
CIV,1983,45.6,No
CIV,1984,45.6,No
CIV,1985,48.8,No
CIV,1986,48.8,No
CIV,1987,48.8,No
CIV,1988,48.8,No
CIV,1989,48.8,No
CIV,1990,48.8,No
CIV,1991,48.8,No
CIV,1992,48.8,No
CIV,1993,48.8,No
CIV,1994,48.8,No
CIV,1995,48.8,No
CIV,1996,63.1,No
CIV,1997,63.1,No
CIV,1998,63.1,No
CIV,1999,63.1,No
CIV,2000,69.4,No
CIV,2001,69.4,No
CIV,2002,69.4,No
CIV,2003,69.4,No
CIV,2004,69.4,No
CIV,2005,69.4,No
CIV,2006,69.4,No
CIV,2007,69.4,No
CIV,2008,69.4,No
CIV,2009,69.4,No
CIV,2010,69.4,No
CIV,2011,69.4,No
CIV,2012,69.4,No
CIV,2013,69.4,No
CIV,2014,81.3,No
CIV,2015,81.3,No
CIV,2016,81.3,No
CIV,2017,81.3,No
CIV,2018,81.3,No
CIV,2019,78.1,No
CIV,2020,83.1,No
CIV,2021,83.1,No
CIV,2022,83.1,No
CIV,2023,95,No
CIV,2024,95,No
CMR,1971,45.6,No
CMR,1972,45.6,No
CMR,1973,45.6,No
CMR,1974,45.6,No
CMR,1975,45.6,No
CMR,1976,45.6,No
CMR,1977,45.6,No
CMR,1978,45.6,No
CMR,1979,45.6,No
CMR,1980,45.6,No
CMR,1981,45.6,No
CMR,1982,45.6,No
CMR,1983,45.6,No
CMR,1984,45.6,No
CMR,1985,45.6,No
CMR,1986,45.6,No
CMR,1987,45.6,No
CMR,1988,45.6,No
CMR,1989,45.6,No
CMR,1990,45.6,No
CMR,1991,45.6,No
CMR,1992,45.6,No
CMR,1993,45.6,No
CMR,1994,50.6,No
CMR,1995,50.6,No
CMR,1996,50.6,No
CMR,1997,50.6,No
CMR,1998,50.6,No
CMR,1999,50.6,No
CMR,2000,50.6,No
CMR,2001,50.6,No
CMR,2002,50.6,No
CMR,2003,50.6,No
CMR,2004,50.6,No
CMR,2005,50.6,No
CMR,2006,50.6,No
CMR,2007,50.6,No
CMR,2008,50.6,No
CMR,2009,50.6,No
CMR,2010,50.6,No
CMR,2011,50.6,No
CMR,2012,50.6,No
CMR,2013,50.6,No
CMR,2014,50.6,No
CMR,2015,50.6,No
CMR,2016,50.6,No
CMR,2017,50.6,No
CMR,2018,60,No
CMR,2019,60,No
CMR,2020,60,No
CMR,2021,60,No
CMR,2022,60,No
CMR,2023,60,No
CMR,2024,60,No
COD,1971,23.1,No
COD,1972,23.1,No
COD,1973,23.1,No
COD,1974,23.1,No
COD,1975,23.1,No
COD,1976,23.1,No
COD,1977,23.1,No
COD,1978,23.1,No
COD,1979,23.1,No
COD,1980,23.1,No
COD,1981,23.1,No
COD,1982,23.1,No
COD,1983,23.1,No
COD,1984,23.1,No
COD,1985,23.1,No
COD,1986,23.1,No
COD,1987,23.1,No
COD,1988,23.1,No
COD,1989,25.6,No
COD,1990,25.6,No
COD,1991,25.6,No
COD,1992,25.6,No
COD,1993,25.6,No
COD,1994,25.6,No
COD,1995,25.6,No
COD,1996,25.6,No
COD,1997,25.6,No
COD,1998,25.6,No
COD,1999,25.6,No
COD,2000,25.6,No
COD,2001,25.6,No
COD,2002,25.6,No
COD,2003,25.6,No
COD,2004,39.4,No
COD,2005,39.4,No
COD,2006,39.4,No
COD,2007,39.4,No
COD,2008,42.5,No
COD,2009,42.5,No
COD,2010,42.5,No
COD,2011,42.5,No
COD,2012,42.5,No
COD,2013,42.5,No
COD,2014,42.5,No
COD,2015,42.5,No
COD,2016,42.5,No
COD,2017,48.8,No
COD,2018,70,No
COD,2019,70,No
COD,2020,78.8,No
COD,2021,78.8,No
COD,2022,78.8,No
COD,2023,78.8,No
COD,2024,78.8,No
COG,1971,40,No
COG,1972,40,No
COG,1973,40,No
COG,1974,40,No
COG,1975,40,No
COG,1976,40,No
COG,1977,40,No
COG,1978,40,No
COG,1979,40,No
COG,1980,40,No
COG,1981,40,No
COG,1982,40,No
COG,1983,40,No
COG,1984,40,No
COG,1985,40,No
COG,1986,46.3,No
COG,1987,49.4,No
COG,1988,49.4,No
COG,1989,49.4,No
COG,1990,49.4,No
COG,1991,49.4,No
COG,1992,49.4,No
COG,1993,49.4,No
COG,1994,49.4,No
COG,1995,49.4,No
COG,1996,49.4,No
COG,1997,49.4,No
COG,1998,49.4,No
COG,1999,49.4,No
COG,2000,49.4,No
COG,2001,49.4,No
COG,2002,49.4,No
COG,2003,49.4,No
COG,2004,49.4,No
COG,2005,49.4,No
COG,2006,49.4,No
COG,2007,49.4,No
COG,2008,49.4,No
COG,2009,49.4,No
COG,2010,49.4,No
COG,2011,49.4,No
COG,2012,49.4,No
COG,2013,49.4,No
COG,2014,49.4,No
COG,2015,49.4,No
COG,2016,49.4,No
COG,2017,49.4,No
COG,2018,49.4,No
COG,2019,49.4,No
COG,2020,49.4,No
COG,2021,49.4,No
COG,2022,49.4,No
COG,2023,58.1,No
COG,2024,58.1,No
COL,1971,51.3,No
COL,1972,51.3,No
COL,1973,51.3,No
COL,1974,51.3,No
COL,1975,51.3,No
COL,1976,56.9,No
COL,1977,59.4,No
COL,1978,59.4,No
COL,1979,59.4,No
COL,1980,59.4,No
COL,1981,59.4,No
COL,1982,59.4,No
COL,1983,59.4,No
COL,1984,59.4,No
COL,1985,59.4,No
COL,1986,59.4,No
COL,1987,59.4,No
COL,1988,59.4,No
COL,1989,59.4,No
COL,1990,59.4,No
COL,1991,59.4,No
COL,1992,59.4,No
COL,1993,59.4,No
COL,1994,59.4,No
COL,1995,59.4,No
COL,1996,59.4,No
COL,1997,59.4,No
COL,1998,61.9,No
COL,1999,61.9,No
COL,2000,61.9,No
COL,2001,61.9,No
COL,2002,64.4,No
COL,2003,64.4,No
COL,2004,66.9,No
COL,2005,66.9,No
COL,2006,66.9,No
COL,2007,73.1,No
COL,2008,73.1,No
COL,2009,73.1,No
COL,2010,73.1,No
COL,2011,73.1,No
COL,2012,73.1,No
COL,2013,78.8,No
COL,2014,78.8,No
COL,2015,78.8,No
COL,2016,78.8,No
COL,2017,78.8,No
COL,2018,81.9,No
COL,2019,81.9,No
COL,2020,81.9,No
COL,2021,81.9,No
COL,2022,84.4,Yes
COL,2023,84.4,Yes
COL,2024,84.4,Yes
COM,1971,35.6,No
COM,1972,35.6,No
COM,1973,35.6,No
COM,1974,35.6,No
COM,1975,35.6,No
COM,1976,35.6,No
COM,1977,35.6,No
COM,1978,35.6,No
COM,1979,35.6,No
COM,1980,35.6,No
COM,1981,35.6,No
COM,1982,35.6,No
COM,1983,35.6,No
COM,1984,35.6,No
COM,1985,43.8,No
COM,1986,43.8,No
COM,1987,43.8,No
COM,1988,43.8,No
COM,1989,43.8,No
COM,1990,43.8,No
COM,1991,43.8,No
COM,1992,43.8,No
COM,1993,43.8,No
COM,1994,43.8,No
COM,1995,43.8,No
COM,1996,43.8,No
COM,1997,43.8,No
COM,1998,43.8,No
COM,1999,43.8,No
COM,2000,43.8,No
COM,2001,43.8,No
COM,2002,43.8,No
COM,2003,43.8,No
COM,2004,43.8,No
COM,2005,43.8,No
COM,2006,43.8,No
COM,2007,43.8,No
COM,2008,43.8,No
COM,2009,43.8,No
COM,2010,43.8,No
COM,2011,43.8,No
COM,2012,43.8,No
COM,2013,43.8,No
COM,2014,56.3,No
COM,2015,56.3,No
COM,2016,65,No
COM,2017,65,No
COM,2018,65,No
COM,2019,65,No
COM,2020,65,No
COM,2021,65,No
COM,2022,65,No
COM,2023,65,No
COM,2024,65,No
CPV,1971,36.9,No
CPV,1972,36.9,No
CPV,1973,36.9,No
CPV,1974,36.9,No
CPV,1975,36.9,No
CPV,1976,36.9,No
CPV,1977,36.9,No
CPV,1978,36.9,No
CPV,1979,36.9,No
CPV,1980,36.9,No
CPV,1981,36.9,No
CPV,1982,36.9,No
CPV,1983,57.5,No
CPV,1984,60.6,No
CPV,1985,60.6,No
CPV,1986,60.6,No
CPV,1987,60.6,No
CPV,1988,60.6,No
CPV,1989,60.6,No
CPV,1990,60.6,No
CPV,1991,60.6,No
CPV,1992,60.6,No
CPV,1993,60.6,No
CPV,1994,60.6,No
CPV,1995,60.6,No
CPV,1996,60.6,No
CPV,1997,60.6,No
CPV,1998,60.6,No
CPV,1999,63.1,No
CPV,2000,63.1,No
CPV,2001,63.1,No
CPV,2002,63.1,No
CPV,2003,63.1,No
CPV,2004,63.1,No
CPV,2005,78.1,No
CPV,2006,78.1,No
CPV,2007,78.1,No
CPV,2008,78.1,No
CPV,2009,86.3,No
CPV,2010,86.3,No
CPV,2011,86.3,No
CPV,2012,86.3,No
CPV,2013,86.3,No
CPV,2014,86.3,No
CPV,2015,86.3,No
CPV,2016,86.3,No
CPV,2017,86.3,No
CPV,2018,86.3,No
CPV,2019,86.3,No
CPV,2020,86.3,No
CPV,2021,86.3,No
CPV,2022,86.3,No
CPV,2023,86.3,No
CPV,2024,86.3,No
CRI,1971,55,No
CRI,1972,55,No
CRI,1973,55,No
CRI,1974,55,No
CRI,1975,63.1,No
CRI,1976,63.1,No
CRI,1977,63.1,No
CRI,1978,63.1,No
CRI,1979,63.1,No
CRI,1980,63.1,No
CRI,1981,63.1,No
CRI,1982,63.1,No
CRI,1983,63.1,No
CRI,1984,63.1,No
CRI,1985,63.1,No
CRI,1986,63.1,No
CRI,1987,65.6,No
CRI,1988,65.6,No
CRI,1989,65.6,No
CRI,1990,65.6,No
CRI,1991,65.6,No
CRI,1992,65.6,No
CRI,1993,65.6,No
CRI,1994,65.6,No
CRI,1995,65.6,No
CRI,1996,75,No
CRI,1997,77.5,No
CRI,1998,77.5,No
CRI,1999,77.5,No
CRI,2000,77.5,No
CRI,2001,77.5,No
CRI,2002,77.5,No
CRI,2003,77.5,No
CRI,2004,77.5,No
CRI,2005,77.5,No
CRI,2006,77.5,No
CRI,2007,77.5,No
CRI,2008,77.5,No
CRI,2009,80,No
CRI,2010,80,No
CRI,2011,80,No
CRI,2012,80,No
CRI,2013,80,No
CRI,2014,80,No
CRI,2015,80,No
CRI,2016,80,No
CRI,2017,80,No
CRI,2018,80,No
CRI,2019,80,No
CRI,2020,83.1,No
CRI,2021,86.3,No
CRI,2022,86.3,No
CRI,2023,91.9,No
CRI,2024,91.9,No
CYP,1971,60,No
CYP,1972,60,No
CYP,1973,60,No
CYP,1974,63.1,No
CYP,1975,63.1,No
CYP,1976,63.1,No
CYP,1977,63.1,No
CYP,1978,63.1,No
CYP,1979,63.1,No
CYP,1980,63.1,No
CYP,1981,63.1,No
CYP,1982,63.1,No
